Latitude,Longitude,Daily Max Temperature
36.24474673171792,-88.61150246747377,167
36.2752230844263,-88.83406011000929,167
35.70298032792538,-88.79071326007134,164
35.65721478714051,-89.39418681521067,169
34.995743658209584,-90.0488569357431,169
35.38638034183999,-89.80307085113705,169
35.644713374211506,-89.9701923852534,169
34.311870117955955,-109.16096975085696,92
34.63615954456501,-110.13456359969864,111
34.57694554411344,-109.27743298085952,92
33.33889744805461,-111.03716503271596,171
35.59282967137923,-108.81747305113169,96
32.403633887297374,-108.59931880123663,121
32.54415520156178,-111.28586346471536,195
32.55621727375439,-111.29657878945784,195
33.15056591232789,-111.46865384010968,171
32.962370559264656,-111.99483561593954,216
33.70393995664984,-111.93842367598836,204
35.832630082789784,-111.44659108166228,109
36.90287774042459,-111.39462159807574,103
35.79735736606345,-115.00848259706824,180
33.816374091128374,-112.26245213188784,204
33.70732872455975,-112.32249463621118,204
34.40602278398407,-112.10840909883828,152
34.75635009743734,-112.22955330017956,152
33.345363751592714,-112.85215001117304,204
32.97577792666738,-112.69247128573664,216
33.230595645233635,-112.62047348906482,204
33.410986755728835,-112.31702197213872,204
33.38493565652942,-112.85910583063448,204
33.705142347010764,-112.32633704391152,204
32.954059019335354,-113.48877677383872,221
33.47741955925691,-113.11350485333332,204
32.74552869145405,-114.49144753720208,215
33.57963149469008,-114.81723088530067,216
32.717896179435705,-115.71579744418912,196
33.6988489164846,-115.31287449533924,216
32.80880637428294,-116.68306472924785,196
38.2113645270751,-104.57600587326183,79
38.561071179503806,-104.69006834011564,79
39.4941712270837,-104.90507140804644,74
32.302733647528136,-107.77899496214653,133
35.11403547938812,-106.7235599071536,89
31.804864402516586,-106.58745106178746,147
36.11135958444496,-106.15756004008288,63
36.394785441345455,-105.63355910209884,63
36.80176861923351,-108.4423856297111,83
35.76419222522174,-106.10879088647312,89
31.98408959154284,-106.43489534144692,147
36.797512533751465,-108.47727200602478,83
36.48223973030026,-114.8303352578474,158
40.60794838533893,-104.81337357882072,75
40.47228171321681,-107.59177172301284,63
39.49665942945448,-105.07141883260232,74
40.21651915762824,-103.67932614838575,100
39.686113902363694,-104.0208133835394,100
40.25460799289951,-103.58736256464668,100
37.91501229217728,-100.9752763325185,135
38.43852265060631,-107.952492734579,33
37.18440194478697,-108.01580663423582,57
39.046938867851765,-108.41454483002084,84
37.868259845055285,-109.31586780909682,83
39.38325460706415,-111.08570852764898,90
41.19132446043537,-103.04877113894236,116
33.73973662517635,-117.15642698989576,94
33.82879303437243,-117.78971471018733,94
35.80362387144401,-115.01301348135192,180
34.17578218801053,-118.35956447864572,148
34.281073034266704,-118.47894626660828,148
34.15083172200331,-118.1843592079502,148
34.036286827325334,-118.11160270640616,161
34.43969293451303,-118.5825688589696,148
35.03499057856058,-118.28086502292147,146
34.85758145783266,-118.43677708098916,148
36.1417977062814,-120.12474405568597,125
35.216259931704734,-120.84724887060996,0
37.2253576224436,-121.7457133485802,127
40.38322853474178,-122.38142881760234,102
39.23735587031111,-122.27630178274468,119
42.71054423080067,-111.59639534849973,72
46.51594813163201,-112.88700824462884,44
46.05109604505153,-108.85164344854242,63
47.45604293174374,-115.58945858571938,75
45.89128130156682,-106.61416365022691,98
47.57544690698798,-114.62896841853154,75
36.42722260213132,-114.90689763749457,158
36.38209383297059,-114.92176154654992,158
37.4134002418149,-113.64612923456323,113
39.45563085048802,-119.71738881622406,73
39.8240109200389,-111.90415711084644,103
40.48031055150462,-107.59371694437544,63
38.84472654540775,-111.99289398766348,94
40.7072685031356,-111.9289302944728,88
39.78880950395023,-111.89482107852348,103
40.564675715374754,-112.02722370546074,88
40.7573330885452,-112.00662112078253,88
41.09515547623697,-112.04331782287288,88
34.42335271747258,-92.14432178825562,181
34.5939427090047,-92.21669088715534,181
34.937035390610326,-92.43852762066248,167
35.11749483173282,-90.18778311054469,169
35.65268837421729,-89.96707795574947,169
33.2969488242617,-92.58941903514894,196
33.2885503874218,-92.5918435469156,196
32.70412168438795,-92.07466032605612,201
32.57693027592657,-92.68769626190722,201
33.3367137591562,-93.22458799923886,190
29.98582655438332,-90.47858366706312,197
30.782771551112493,-89.90630487673901,211
31.524619309921764,-90.64406162353076,198
30.278626877711485,-91.11257017989696,210
30.48761705604873,-90.89637578352132,210
30.256728109287824,-91.16815165314776,210
30.745225460674625,-91.33106924914138,210
30.44882574143644,-92.13664029907356,212
32.28139506037508,-90.92886862670456,195
30.4299309122718,-92.4066651179522,212
31.98017262625198,-93.18764885050432,203
30.26624466007089,-93.7385964205838,208
32.03505109604424,-93.5692392024145,203
32.404718673135754,-93.86456831195164,204
32.381564276164696,-90.21451327192284,193
32.31090680990712,-90.32916980225193,193
32.00526518304746,-91.04412403753216,198
30.6238542034934,-95.90941633863466,209
30.3037367038664,-94.2572856451348,208
36.10819119357008,-94.43424993226752,155
36.18531220265152,-94.28185722550784,150
36.25411997028405,-94.52760648267665,155
36.3581873968234,-94.35451447762064,150
35.81538936502408,-95.54940486108764,155
37.86421094310477,-99.75570974979306,148
38.93211778958924,-99.3599251304024,145
38.93379849566781,-99.362553650254,145
40.54527842195589,-99.12146309494464,132
37.29382190741478,-98.46536951372546,149
36.31091859938324,-99.36872450654262,153
37.46741080426504,-99.87683265020728,148
37.71171094767936,-97.66854094167384,150
38.727880415476406,-97.54087487794652,147
38.11347241235986,-97.79069612520848,150
38.16187964854243,-97.52997013406014,150
37.79262350460626,-97.51949903661186,150
37.33118717100557,-97.67665924921867,151
38.70538351718274,-97.0404087065107,147
39.28252110230805,-96.1170308851674,146
37.58942405882674,-97.10522579822138,151
37.791059124909125,-97.16896517079068,150
36.86746717898991,-97.67234115331732,151
38.64609900747622,-96.4629208270654,146
37.3048891027816,-97.2127809242278,151
37.084336532525946,-97.13521716364946,151
37.407245508887634,-97.20660466211436,151
36.8173260388742,-97.1256512384247,151
37.50017824238953,-96.56116769653958,155
38.84266184297176,-95.59052267660658,145
38.44283620175436,-96.06370885876106,150
37.47134405884928,-96.41908866615417,155
37.54972756090216,-96.54472377915002,155
37.30452647263149,-95.11706671747191,150
39.275418891423016,-95.67920876485258,146
39.26190988309818,-95.03232751680976,145
38.266171904220215,-95.58781536478826,145
38.97240621527144,-94.87955317775987,145
39.44982598513985,-94.9766206744208,145
38.78328025499931,-94.65343627567768,145
38.34814317728706,-94.64118666533152,145
38.93253507988559,-94.81006950725973,145
38.78779721641834,-94.98867198386934,145
38.74901754290275,-94.49490619669012,145
37.33221189091447,-94.60955559245173,150
37.85364540424599,-99.7384330503738,148
37.92631706408052,-100.97189263901926,135
36.49650745708337,-101.39170282506356,147
38.48599586093638,-100.96889260231713,135
39.30892020624341,-100.920246696529,134
40.30347783673662,-100.71019012735871,130
32.585846348202296,-93.99383830455096,204
32.74435488771362,-94.6983019662633,200
44.531227900399294,-96.1620322749457,105
44.47384975404639,-95.67381852818096,105
44.38952813716831,-96.52929121580472,105
39.7347995050438,-94.76138434857276,138
40.405966520917374,-98.35581708861125,143
41.05251444567145,-99.28124980203344,132
40.91148166823056,-98.26236296920727,132
41.0808460408766,-101.1472653332208,127
42.61940315278504,-98.31429285068926,121
44.13109856612709,-99.43596886847676,121
40.72161512051035,-97.6195767291649,133
40.56358118520163,-96.78857395053734,137
42.07796096042975,-97.35441906821316,120
42.32942382974549,-96.36538619221008,128
41.42540187374797,-97.28039147025513,133
40.83027628338268,-96.81263906178116,137
40.840132567406485,-96.54729586020488,137
40.71328265314412,-96.58293969961257,137
40.61847611614021,-95.78068779994774,137
41.5187322685435,-96.08103705552551,128
41.279365210060334,-96.07998743728122,137
41.15801065752066,-101.65647611695098,127
34.18124573176287,-102.57089407538304,141
32.73181018931375,-103.3116915449406,154
32.03636458080561,-102.25205923442267,178
47.07600523672372,-101.19931822541332,100
47.90617148347277,-97.1133207805286,92
47.22863070630423,-101.8025246009926,82
47.2823997216993,-101.3153437831279,82
45.37387713047166,-98.10215346807225,96
47.37069635393309,-101.84227841434624,82
44.473665902204814,-98.39261736672086,105
47.34192933588669,-103.15948350574544,88
46.842200016396056,-103.07014962055509,98
33.987514505518945,-95.05105850390424,179
34.01907410153633,-95.31245754684844,179
34.692655607230684,-95.9222554422727,175
34.185581137820364,-97.2413072864342,178
35.71673256920097,-95.46804536326556,162
34.683801610247926,-95.93211507918254,175
33.632494400868886,-96.3576621159104,182
34.96597273373913,-96.7319684862751,166
36.01140106531628,-95.70281006757614,157
36.05454846238322,-96.07032858144986,157
36.159851357992245,-96.22382069942492,157
36.28253585333326,-95.98100756034792,157
36.36199589947758,-96.47374044583248,157
36.44717756849179,-97.05711549507627,156
35.33157347419102,-97.32910879077475,166
35.690211025832724,-97.31584164233644,166
35.510983718500725,-97.792039906627,166
35.6363853318226,-97.64547106978874,166
36.33071721388495,-97.78974899494423,156
34.603686349441084,-98.31455642287018,173
35.30055935246349,-98.0268923509864,166
35.72791262449288,-97.79244147437878,166
35.93226058289172,-98.75388113141616,153
36.57481956403582,-97.68292601473158,156
34.08597479481973,-99.18064603885622,173
36.52551696688692,-100.9499804643986,147
36.520759501858834,-100.86521510021012,147
44.3867165317816,-96.5368494241003,105
44.580940120101175,-96.57485584906064,105
43.60024519966026,-96.6318702438489,113
44.88360935643892,-97.0411202808736,104
45.20698786579197,-97.02825059325212,104
45.28117263752271,-96.50694083343387,91
46.0078452899868,-98.57019031180452,102
32.77307044562597,-94.3920999373804,200
32.5386956164723,-94.39654212423564,200
32.257017562566254,-94.574650195374,200
32.41985714298991,-95.25357469307168,200
32.46363308890301,-94.47859563921338,200
31.36413504879441,-95.39553325664215,202
32.01771752947664,-94.62123303424674,202
35.62022695112855,-100.54135655010133,155
35.40728216464633,-100.81993060167235,150
34.373393666557625,-100.0868414529442,168
35.16384460163636,-100.94015155018567,150
35.25495881568038,-101.35964492456176,150
35.4022323048916,-101.15383710050692,150
34.059034860308884,-101.1794575503943,151
33.77829931112906,-100.87653745098612,164
34.43222756757146,-101.35958697948632,151
35.31350915962045,-102.0501860499408,138
35.414779901167435,-101.25634360011404,150
35.443028302126194,-101.37284415025862,150
35.310278665429934,-101.92290985215602,138
33.86919703889702,-101.843692087841,164
34.51973651051781,-102.03868650200904,141
34.7733778058479,-102.30454970101296,141
34.77294211778746,-102.29813426488708,141
35.29198831277656,-102.58259189990356,138
35.297182452592025,-102.71027817657462,138
41.5127239354405,-120.63445912752265,59
46.52846207351406,-116.36752040158218,78
46.469154026805086,-116.91079839425775,98
44.05087484466421,-123.23181843743616,21
45.60639087781853,-121.11532940537236,72
45.60368728308112,-121.10805556577957,72
45.36072180166632,-122.40804162696112,73
44.22616109137002,-120.9327999943445,56
43.01396373822589,-120.95589910500668,54
42.1739551724489,-121.81351776414223,59
39.63088448009508,-104.71494074877504,67
40.00849629298168,-107.9803155224426,63
39.9499472522575,-108.33099229676344,84
41.12803523413073,-73.42876311065862,95
41.62060337310552,-73.44224371415818,66
41.391656076506806,-73.40219970967934,95
41.61247458479877,-73.06058634664046,83
42.46869110134997,-73.09360048015722,54
41.0866688934584,-74.14609120130116,95
41.017335883386686,-74.12543222004537,95
40.74806526583937,-74.0704174703892,95
40.76314273343424,-73.9431029264677,95
40.70487977381662,-73.98452611119427,95
40.76600353401663,-73.99588408338276,95
40.842514848148525,-73.86374493697717,95
40.66208949703575,-74.00230898244148,95
43.63385254275372,-73.05769378020354,39
44.11913615843013,-73.16546606461515,39
41.89119532383836,-72.75816031542233,83
42.09056112230934,-72.63498189582965,83
41.5885867663518,-72.86618598538317,83
41.48909107742448,-72.75492974128974,83
41.51046504892708,-72.56973284676091,83
41.287849110217685,-72.90439732635117,50
41.22772570155247,-73.09840830608437,50
41.8544428535928,-72.52861220686958,83
41.77014904988993,-72.55739995657032,83
42.194963913386005,-72.44666548337352,83
41.31463459864793,-72.16546173714363,50
41.55415835390341,-72.59689401171909,83
41.70196705517247,-72.23505582164627,83
41.48828455250506,-72.49270439540628,83
41.42873849381065,-72.10441614930446,50
41.461094710023325,-72.47719516694976,50
41.8748118342527,-71.89594260355419,83
41.88129293918709,-71.89127928820005,83
42.01020504889343,-71.67363625017545,69
43.16759490551255,-70.81782455508518,77
43.14186312937062,-71.18482748915453,77
43.09823516643048,-70.79234543784845,77
43.66324711320341,-70.55337889170308,26
42.90455229133992,-71.34235617608276,77
43.64439624085001,-70.43234280519458,26
43.93188225729492,-70.20303207595207,26
44.14109514398281,-70.18583477362883,26
43.78154485509346,-70.20331114477958,26
43.953537743796446,-69.69548829004704,26
43.75155008862601,-70.15670413446252,26
44.29688326592368,-69.55641218040951,53
44.574021718248325,-69.50913517406235,53
44.74026558777178,-68.75404539129337,62
43.99106669835307,-69.67141750642222,26
44.73840364106282,-68.75229075731498,62
45.39724822982473,-68.52926552822863,53
45.39737346018224,-68.52578330261132,53
41.68563816562379,-70.35042817668733,25
41.90684867608679,-70.62921883111667,69
41.76911498893788,-70.51066691005639,25
41.88217931260562,-70.65619707429784,69
42.07812202581351,-70.97398363713565,69
41.8979776603757,-70.78852045689277,69
41.97181018639584,-71.01705708005449,69
42.13925174191922,-71.44856629617388,69
42.13130192140184,-71.26823144695189,69
42.01997220734402,-71.33536254998836,69
41.71381705037856,-71.19098638159917,69
41.96965400568029,-71.5389981939458,69
42.10924542744699,-71.45180443594873,69
42.35303249182606,-71.05990712983773,69
42.33966373169193,-71.0385797071865,69
42.39128078403342,-71.1432356306631,69
42.46208695536413,-71.15424636012143,77
42.16716696519333,-70.9984491175471,69
42.14159003436511,-71.10092508642137,69
42.44517841712866,-71.2663773367646,77
42.47177769201553,-71.04549717723927,77
42.27352106408359,-71.12058702439359,69
42.505213426189066,-71.04164610274584,77
42.62298597218875,-71.242431089138,77
42.56839102025195,-71.53037122647378,77
42.74432127117919,-71.11367222293511,77
42.83293277449437,-70.97244667967851,77
42.36034031499945,-71.77608513680984,69
42.187969243562975,-71.73746935012284,69
42.12882639575266,-71.99707237368573,83
42.05950929978027,-71.51373760533309,69
42.091785013723175,-71.48369721489247,69
42.79149453222211,-71.37686965637779,77
42.197971970804055,-72.50833301831082,83
42.61105579596863,-72.4684516644016,54
42.78322220700687,-72.51914263748236,54
42.83133282407631,-71.48355381604922,77
42.790717835145216,-71.37772903438268,77
42.80896492330784,-71.59279506179067,77
42.94989072370735,-70.8688989219557,77
42.80027373583071,-72.14815451465688,54
42.009775650536646,-71.6695277073775,69
41.68320531773132,-71.47944604288793,69
42.780137224602,-72.51593654468913,54
42.96819545292766,-72.65233285030318,54
43.429136007201365,-72.66015379461786,39
39.60820207865456,-75.62636774823066,99
39.63319199800627,-75.73047913478742,99
39.4681328047353,-75.53396630679669,95
41.72685543885677,-90.306288985945,110
42.34242275666001,-89.19278346608861,110
42.29401316129434,-88.96929017079358,110
42.21637091449454,-88.97530194751468,110
42.07391948693308,-89.28659723959291,110
42.97702781860693,-89.04261213738697,99
42.31722850091244,-89.0877713498258,110
41.39019431558471,-88.27495173267,120
42.25733951445624,-88.43944369179451,110
42.2550267317395,-88.30224177223656,110
42.254748277579885,-88.2518354882693,110
42.31348857129986,-87.97579435088072,93
42.06372459228688,-88.2401373143782,110
41.70740765796327,-88.23256847096039,110
41.7977831733412,-88.23342102627926,110
41.982855535320326,-88.24056058087172,110
41.89583826300054,-88.04666523862613,93
41.685871562969766,-88.47605941883911,110
41.84465735037769,-88.25545980085155,110
41.82328235426223,-88.25974266241232,110
41.43894460033484,-88.11542853135423,118
41.68318888955913,-88.47935718578668,110
41.35320447865131,-88.34712336796903,120
41.39779884122967,-87.95258721363038,118
41.21002969611024,-87.91091841521204,118
41.24441616132781,-88.66518460615168,120
41.49440645958303,-87.82514278880285,93
41.624934860675225,-87.93256693170147,93
41.39965934516752,-87.94908639511347,118
42.5384194898756,-87.90821809653578,64
42.11546501710611,-87.92031863311291,93
42.44712816155477,-87.80537616085526,64
43.00885941428192,-88.17332978854097,99
42.27856720043787,-87.86663104932973,93
42.05044514252888,-87.75651976391438,93
42.08186964311005,-87.76514443401133,93
42.12648698829899,-87.78556762690084,93
42.05595651140893,-87.83269228028733,93
42.05021038366627,-87.8963221280885,93
41.98027857660264,-87.99579818277215,93
41.94698614025314,-88.03242648385361,93
41.92875022908254,-88.07962396772666,93
41.802208121975056,-87.8232010683888,93
41.63040663313715,-88.09519323641742,93
41.760994760851176,-87.76503961116032,93
41.75304179736125,-87.79314775193197,93
41.64303658224897,-87.85308702928141,93
41.85998061631358,-88.0433049564545,93
41.89451542924027,-88.04351256617271,93
41.79980357057887,-88.05875567392278,93
41.63820939870707,-88.09483007521395,93
41.83330915048844,-88.04592600051505,93
41.92299133923535,-87.92267746859498,93
41.81134859585302,-87.78522063405269,93
41.522804017183965,-86.36093337363059,97
41.60073855518014,-87.8187887788818,93
41.43106810978673,-87.61913243869974,118
41.63683685777509,-87.66687925552021,93
41.569657900600205,-87.5676655505625,93
41.60206509114657,-87.54880126676575,93
41.44205474401657,-87.75125436237103,118
41.715288413021774,-87.54600745938747,93
41.545697513462784,-87.51589799011097,93
41.53391725388504,-87.10207488185308,93
41.560338340194605,-87.46503933552773,93
41.62262442660023,-87.4299065016187,93
41.537924490320464,-87.28274524438311,93
41.7062403766384,-86.48380084890111,97
40.77131569816584,-86.86764680370415,112
40.98345953675162,-85.34122595516457,105
41.063867554043625,-85.467270987118,105
41.66879026435874,-86.13650538694036,97
41.62291489586108,-86.25579777729894,97
40.47401427133294,-85.91515539354586,118
41.70649951000958,-85.86299951829699,97
40.332857513902006,-83.43073080249884,112
41.01430266342804,-84.9772697048744,105
40.2367626574749,-85.3057246345947,114
41.17174741955098,-85.09592871821242,105
39.99186104344877,-85.59318909583025,114
40.928411020377176,-84.73924593861292,105
38.74584374888566,-85.03514642733418,118
39.26683263493432,-85.21904439120668,118
37.63673498660504,-84.62629539999465,133
38.47772692682884,-82.39503633197921,114
38.173134410749874,-82.61911020738127,114
38.560504202481845,-76.688722636382,117
39.0457666584331,-76.67635740069525,123
39.68694517761463,-76.54050674604942,99
39.86792387583967,-77.1679007952133,89
39.75310569214926,-76.26721091793411,99
38.7001858189467,-76.82781177253217,123
38.738265260964646,-76.8710191586055,123
38.551743643386,-77.27815322661358,132
39.18545406284804,-77.03652063218203,112
39.29629586166323,-77.51532390602875,112
39.5156450051887,-77.9174710553066,112
39.0754768199622,-77.53151570062302,112
39.49934606996369,-78.91634256731203,92
42.2658345299971,-85.7679821306148,97
42.1892769056241,-86.3344114977547,97
39.4634296515657,-75.53258683830776,95
39.58620819675626,-75.24745252821576,106
39.74150416472413,-74.96292669410484,106
40.991568502442,-74.63534575025876,76
40.5445002562843,-74.74308369790884,76
40.81987343312045,-74.33078769288832,95
41.49761368790335,-75.61008473623647,59
40.27831530123117,-75.32633546996217,106
40.48187807444498,-75.58309437156733,106
40.40552596611201,-74.48520973488336,106
40.24054228537874,-74.51841072199916,106
40.20143873635829,-74.36048105419601,64
40.64454859498852,-74.20614704678641,95
40.694104137461096,-74.10560362710261,95
40.66941672002429,-74.17458715370914,95
40.62399416478452,-74.21112803477254,95
40.58944615744976,-74.19659076575928,95
36.7104174914341,-76.5804289861377,154
36.6900358279405,-76.18986331514759,154
39.88783363984736,-82.56862529383282,104
39.99142842474659,-82.64812670408232,104
39.87133765151558,-82.89988473300794,104
40.096009861735006,-82.7480186572143,104
40.07491810325359,-82.74439038750737,104
40.69432832428182,-82.79974102932478,95
41.37464413976709,-82.72986732180426,95
41.59705077801655,-83.08954347492353,62
41.43155242249531,-81.65994698888402,92
41.36137676228169,-81.57116337151655,92
41.16895952240565,-81.88289150280461,95
41.41085455081861,-82.12619312906443,95
40.720798485523225,-81.54069033954036,92
40.096625503222754,-82.01861785295476,104
38.975826797165006,-81.94210855990177,115
38.9617684005522,-81.92963615293581,115
41.30356474837141,-81.47419506331107,92
41.11975587449528,-81.22702979183289,92
40.7733719347485,-81.32913652504322,92
41.17763045807765,-80.82436349613866,92
40.25324633863123,-80.65053290508715,96
40.742919638195,-81.33777530829757,92
41.13526549218485,-80.44809041727528,75
40.45407799275271,-80.56983078137917,81
40.40442005152562,-80.1215300921239,81
40.022401497483614,-80.80628997030705,96
38.74163399547007,-85.4382930043483,118
39.56013531134558,-83.1763229432551,117
38.63947351534979,-83.6925193462032,117
39.39681533716164,-83.10029660617128,115
40.06190971077047,-83.19319136298488,112
40.10200920312279,-83.19608661096424,112
40.01016947505937,-83.11601941401513,104
39.86187420847093,-83.1184351868523,104
40.12406587032525,-82.84508414489598,104
40.22884615141646,-82.85262093086544,104
40.182149372337534,-83.0114163396202,104
40.21083998943385,-83.0920790758632,104
39.70862420966795,-84.00154348668484,112
40.2306885591315,-82.84655004312971,104
40.25926583466455,-83.08693935450015,104
39.83353712127592,-80.80592982569745,96
41.02094474399807,-83.29929172656851,103
41.47474618708749,-83.4513599482471,92
41.6906861830908,-83.43406327419702,92
39.07661939876589,-83.9078408737613,117
39.397746547052186,-83.8547720284537,117
40.67741202098805,-84.18322253364197,103
40.58656316182109,-83.73146732735697,103
40.800678971856165,-84.02924353242227,103
41.13873547408286,-83.46109755768457,103
41.66870580399591,-83.4422932478442,92
41.47531085043243,-83.9185457265673,92
41.473643255231806,-83.63321646195192,92
41.72222084266489,-83.77939389623629,92
41.60145530397447,-83.90992107163218,92
38.99168103274995,-84.29646150170025,117
39.30583210413659,-84.24940158590465,117
38.99047927865806,-84.29048764872996,117
39.3274649676107,-84.44936478775598,118
39.60056809784657,-84.09561048999217,112
39.76672665949757,-83.97853955076371,112
40.288615172640334,-84.08617667491066,112
40.92948680331492,-84.56070004543795,105
40.92827200347581,-84.56061779566035,105
39.45490179470603,-84.37622890253319,118
40.171464085951975,-75.31006582115516,106
39.76152113210777,-76.27800187181393,99
40.454335998078825,-75.50510040471404,106
40.22089071301578,-75.58287816314473,106
40.212255497711176,-75.34703805166593,106
40.45716431912922,-75.50827430494788,106
40.15016057543746,-76.71273843218158,99
40.61993210821715,-75.30874535289475,76
40.551723013095234,-75.64251188063889,71
40.42910509126329,-77.1708463757194,89
40.57390181557675,-75.561600818253,76
41.08776309781721,-76.14962278934189,71
41.11494894902516,-76.15840192599647,71
39.73945175224373,-76.30484985899925,99
40.836079499902254,-76.82786398903977,71
41.81348943046942,-76.99603373951987,51
40.38948122128307,-79.0590745545281,80
40.65789415501085,-79.33832801316352,63
41.84223852733811,-78.4092765479173,55
40.64159111482023,-79.34600440737215,63
40.801534684609415,-79.79579591947773,75
40.21036540501508,-79.72388982926104,81
40.92830880730363,-79.46662557729344,75
40.166547964129066,-79.72371359325496,81
39.718224104725714,-79.93343939912104,81
40.52968880665416,-79.7968897339726,75
40.72293618380576,-80.09841848673703,75
41.51610467113757,-80.00986632931746,57
41.93456867957655,-80.38463516774958,57
42.06963871179298,-80.04825205951295,57
39.74070524599464,-80.0331558209126,81
39.380071792424886,-80.33192625948975,82
39.72790605656906,-79.96045894289647,81
39.20305357217216,-79.27205066777951,92
40.46500415726357,-80.04667411030174,81
40.56630062383978,-80.23558197263876,75
40.99248666965215,-80.43821018302151,75
37.23710415103545,-80.17015332881003,108
38.20491303086168,-81.42066914170324,96
37.381241791365554,-79.89771935665249,108
37.8675495526649,-79.42066635701661,87
37.374365578665234,-79.90049545409627,108
37.37560454804682,-79.89325563210285,108
37.42553165782862,-79.03628054578782,130
36.63494973457497,-79.70485362152654,129
38.31416287538748,-78.97085201663239,108
38.10717346358312,-78.84868213811033,108
39.057776759034674,-78.25407823527053,92
36.8658547409891,-78.70664380465927,130
